Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Price,Ward/Commune,District,Province
46.0,4.0,6.0,2.0,3.0,2.0,6.4,8,Gò Vấp,Hồ Chí Minh
100.0,,15.0,2.0,4.0,3.0,2.15,Trừ Văn Thố,Bàu Bàng,Bình Dương
23.9,3.0,,3.0,2.0,2.0,4.5,Thổ Quan,Đống Đa,Hà Nội
60.0,,,4.0,4.0,4.0,3.1,Quảng Thắng,Thanh Hóa,Thanh Hóa.
81.0,4.13,8.0,2.0,3.0,3.0,8.4,9,Quận 6,Hồ Chí Minh
78.6,4.8,6.0,4.0,4.0,5.0,9.2,Tân Hưng,Quận 7,Hồ Chí Minh
52.0,5.0,,1.0,,,7.68,Quỳnh Mai,Hai Bà Trưng,Hà Nội
36.0,3.0,,4.0,4.0,3.0,6.3,Liễu Giai,Ba Đình,Hà Nội
75.0,,,,,,7.2,Vĩnh Niệm,Lê Chân,Hải Phòng
60.6,7.0,10.0,,2.0,2.0,1.69,Vĩnh Hiệp,Nha Trang,Khánh Hòa
73.0,5.0,2.0,,,,1.0,Đại Phước,Nhơn Trạch,Đồng Nai
45.0,,3.0,5.0,6.0,4.0,7.95,Giáp Bát,Hoàng Mai,Hà Nội
47.0,4.2,6.0,4.0,4.0,,6.98,8,Tân Bình,Hồ Chí Minh
55.0,4.9,5.5,3.0,3.0,3.0,7.0,Vĩnh Trung,Thanh Khê,Đà Nẵng
120.0,6.0,,2.0,3.0,3.0,3.3,Tiến Thành,Phan Thiết,Bình Thuận
35.0,35.0,3.0,4.0,4.0,4.0,5.35,Vĩnh Tuy,Hai Bà Trưng,Hà Nội
30.0,5.0,3.0,6.0,4.0,4.0,5.95,Vĩnh Tuy,Quận Hai Bà Trưng,Hà Nội
110.0,5.0,21.0,3.0,,,5.75, Thủy Đường,Thủy Nguyên,Hải Phòng
27.0,4.0,15.0,2.0,2.0,1.0,3.2,Bạch Mai,Hai Bà Trưng,Hà Nội
35.0,,,5.0,,,7.2,Tứ Liên,Tây Hồ,Hà Nội
60.0,,12.0,,,,8.9,Tân Phú,Quận 7,Hồ Chí Minh
28.0,3.8,3.0,4.0,4.0,3.0,4.25,5,Bình Thạnh,Hồ Chí Minh
48.0,4.0,6.0,5.0,4.0,,9.5,13,Phú Nhuận,Hồ Chí Minh
45.0,3.0,,2.0,3.0,2.0,3.98,11,Bình Thạnh,Hồ Chí Minh
34.0,3.82,3.0,2.0,2.0,2.0,4.5,3,Bình Thạnh,Hồ Chí Minh
62.1,,5.0,2.0,3.0,3.0,7.8,Linh Đông,Thủ Đức,Hồ Chí Minh
49.0,4.8,3.0,4.0,4.0,4.0,6.4,13,Bình Thạnh,Hồ Chí Minh
73.0,4.1,10.0,2.0,2.0,2.0,6.3,Tam Phú,Thủ Đức,Hồ Chí Minh
361.0,6.0,20.0,4.0,6.0,6.0,9.7,Hòa Phú,Thủ Dầu Một,Bình Dương
35.0,3.5,3.5,2.0,2.0,2.0,4.68,21,Bình Thạnh,Hồ Chí Minh
135.0,,,4.0,4.0,4.0,9.5,Thanh Lâm,Mê Linh,Hà Nội
22.0,,,2.0,2.0,1.0,2.2,12,Quận 6,Hồ Chí Minh
80.0,5.0,9.0,4.0,5.0,5.0,2.5,Mỹ Yên,Bến Lức,Long An
60.0,,,3.0,4.0,4.0,6.1,Bình Hưng,Bình Chánh,Hồ Chí Minh
55.0,3.5,4.0,3.0,4.0,5.0,6.7,13,Quận 6,Hồ Chí Minh
90.0,5.0,12.0,,3.0,4.0,7.8,Phước Hải,Nha Trang,Khánh Hòa
135.0,15.0,13.0,2.0,3.0,2.0,10.0,Ngọc Thụy,Long Biên,Hà Nội
76.0,5.0,,1.0,4.0,4.0,4.2,Hiệp Bình Phước,Thủ Đức,Hồ Chí Minh
47.0,3.4,5.0,3.0,3.0,3.0,6.5,22,Bình Thạnh,Hồ Chí Minh
39.0,4.5,6.0,6.0,3.0,5.0,6.2,15,Tân Bình,Hồ Chí Minh
72.0,4.5,5.5,1.0,2.0,2.0,3.35,Hòa Minh,Liên Chiểu,Đà Nẵng
103.8,,,1.0,2.0,2.0,4.9,Phước Kiển,Nhà Bè,Hồ Chí Minh
85.4,4.9,5.0,3.0,6.0,7.0,9.4,12,Phú Nhuận,Hồ Chí Minh
40.0,9.0,,4.0,3.0,3.0,6.85,8,Phú Nhuận,Hồ Chí Minh
49.0,3.3,3.0,2.0,2.0,3.0,5.0,21,Bình Thạnh,Hồ Chí Minh
55.0,5.0,6.0,4.0,4.0,3.0,8.8,Phúc Lợi,Long Biên,Hà Nội
90.0,5.0,14.0,1.0,3.0,2.0,2.3,Thạnh Phú,Vĩnh Cửu,Đồng Nai
100.0,5.0,15.0,3.0,5.0,3.0,3.7,Thịnh Đán,Thái Nguyên,Thái Nguyên.
90.0,,,2.0,,,3.85,An Thạnh,Bến Lức,Long An
31.0,4.0,3.0,5.0,3.0,4.0,5.6,Xuân Đỉnh,Bắc Từ Liêm,Hà Nội
81.0,5.0,,2.0,2.0,,6.3,Linh Trung,Thủ Đức,Hồ Chí Minh
52.0,6.0,3.0,5.0,6.0,4.0,7.6,Xuân Đỉnh,Bắc Từ Liêm,Hà Nội
43.0,4.1,3.0,4.0,3.0,3.0,6.5,Xuân Đỉnh,Bắc Từ Liêm,Hà Nội
68.5,5.0,5.0,3.0,4.0,4.0,2.98,15,Quận 5,Hồ Chí Minh
83.2,5.0,7.0,3.0,4.0,5.0,8.29,Phú Xuân,Nhà Bè,Hồ Chí Minh
120.0,6.63,5.0,,2.0,1.0,2.3,Phú Hữu,Nhơn Trạch,Đồng Nai
29.0,4.0,4.0,4.0,2.0,4.0,4.4,10,Tân Bình,Hồ Chí Minh
93.0,4.5,10.0,2.0,3.0,2.0,2.8,Bửu Hòa,Biên Hòa,Đồng Nai
65.0,,,4.0,5.0,6.0,9.5,6,Bình Thạnh,Hồ Chí Minh
52.0,,,4.0,4.0,3.0,7.3,Vĩnh Phúc,Ba Đình,Hà Nội
25.5,,,3.0,,,1.67,Tân Chánh Hiệp,Quận 12,Hồ Chí Minh
100.0,,20.5,2.0,3.0,2.0,1.9,Hòa Lợi,Bến Cát,Bình Dương
72.3,7.0,3.0,4.0,2.0,2.0,3.5,Ngọc Hiệp,Nha Trang,Khánh Hòa
35.5,3.4,4.0,5.0,6.0,5.0,7.0,Dịch Vọng,Cầu Giấy,Hà Nội
37.0,,,4.0,6.0,4.0,6.2,9,Tân Bình,Hồ Chí Minh
51.0,3.9,,4.0,4.0,3.0,8.5,Khương Trung,Thanh Xuân,Hà Nội
30.0,5.0,3.0,5.0,3.0,4.0,5.56,Mai Dịch,Cầu Giấy,Hà Nội
33.1,3.1,4.0,2.0,2.0,1.0,5.2,12,Phú Nhuận,Hồ Chí Minh
50.0,,,5.0,3.0,4.0,9.2,Minh Khai,Hai Bà Trưng,Hà Nội
36.0,3.6,3.0,5.0,3.0,4.0,5.48,Vĩnh Tuy,Hai Bà Trưng,Hà Nội
18.0,4.0,3.0,2.0,1.0,2.0,1.8,16,Quận 4,Hồ Chí Minh
40.0,,,4.0,4.0,3.0,4.45,Kim Chung,Hoài Đức,Hà Nội
33.0,4.6,4.0,5.0,4.0,4.0,7.2,Kiến Hưng,Hà Đông,Hà Nội
70.0,,,,,,3.5,Nếnh,Việt Yên,Bắc Giang.
60.0,4.0,3.0,4.0,4.0,4.0,8.0,Yên Hòa,Cầu Giấy,Hà Nội
54.8,,,2.0,2.0,2.0,6.85,Tây Thạnh,Tân Phú,Hồ Chí Minh
200.0,10.0,12.5,3.0,,,5.1,Hoàn Sơn,Tiên Du,Bắc Ninh
30.0,3.0,3.0,4.0,4.0,3.0,4.5,Thanh Nhàn,Hai Bà Trưng,Hà Nội
83.0,5.3,30.0,2.0,4.0,1.0,3.2,9,Vĩnh Long,Vĩnh Long
66.0,6.0,5.0,2.0,3.0,2.0,6.5,Linh Chiểu,Thủ Đức,Hồ Chí Minh
90.0,,24.0,4.0,3.0,5.0,8.0,Bình An,Dĩ An,Bình Dương
52.0,,,3.0,4.0,4.0,6.1,Linh Trung,Thủ Đức,Hồ Chí Minh
35.0,3.5,3.0,5.0,3.0,4.0,5.8,La Khê,Hà Đông,Hà Nội
60.0,7.0,,5.0,,,8.9,Nghĩa Trụ,Văn Giang,Hưng Yên
39.5,3.3,2.2,1.0,2.0,1.0,3.25,Tây Mỗ,Nam Từ Liêm,Hà Nội.
52.0,4.0,,4.0,4.0,3.0,8.5,Khương Trung,Thanh Xuân,Hà Nội
60.0,,,3.0,,,9.3,Nam Đồng,Đống Đa,Hà Nội
37.0,4.0,,6.0,,,5.9,Cát Linh,Đống Đa,Hà Nội
75.0,5.0,6.0,2.0,3.0,2.0,2.5,Trảng Dài,Biên Hòa,Đồng Nai
88.0,,,4.0,,,6.7,Yên Phú,Yên Mỹ,Hưng Yên
40.0,4.1,,5.0,3.0,4.0,6.0,Hoàng Văn Thụ,Hoàng Mai,Hà Nội
27.1,3.15,3.5,3.0,3.0,3.0,6.5,13,Quận 10,Hồ Chí Minh
36.0,3.6,4.0,4.0,3.0,3.0,4.75,8,Gò Vấp,Hồ Chí Minh
48.0,4.0,3.0,5.0,4.0,3.0,6.8,Thanh Xuân Trung,Thanh Xuân,Hà Nội
82.0,,5.5,,,,4.4,Lê Lợi,An Dương,Hải Phòng
50.0,,,3.0,4.0,4.0,5.7,Tân Quy,Quận 7,Hồ Chí Minh
39.9,,3.5,2.0,2.0,2.0,3.65,10,Gò Vấp,Hồ Chí Minh
83.3,,,,,,5.7,Phú Mỹ,Quận 7,Hồ Chí Minh
26.0,3.4,3.0,2.0,2.0,2.0,6.0,14,Quận 10,Hồ Chí Minh
65.0,4.1,6.0,4.0,4.0,5.0,6.6,9,Gò Vấp,Hồ Chí Minh
56.0,,3.0,4.0,4.0,3.0,8.5,Thượng Đình,Thanh Xuân,Hà Nội
32.0,8.0,2.0,5.0,,,2.8,Bích Hòa,Thanh Oai,Hà Nội
81.0,,,1.0,3.0,2.0,1.45,Phước Lý,Cần Giuộc,Long An
35.0,3.5,3.0,5.0,3.0,4.0,5.1,Yên Phụ,Tây Hồ,Hà Nội
100.0,5.0,,5.0,4.0,4.0,8.75,Ngọc Thụy,Long Biên,Hà Nội
32.0,,,,,,6.95,Xuân La,Tây Hồ,Hà Nội
58.8,,6.0,1.0,,,6.8,5,Quận 6,Hồ Chí Minh
82.0,,,5.0,,,4.5,Lê Lợi,An Dương,Hải Phòng
36.0,,,5.0,3.0,,5.5,Ngọc Lâm,Long Biên,Hà Nội
24.7,,,4.0,4.0,,8.8,13,Quận 3,Hồ Chí Minh
38.0,4.0,4.0,5.0,4.0,4.0,5.0,Tân Triều,Thanh Trì,Hà Nội
40.0,,12.0,5.0,,,8.0,12,Quận 10,Hồ Chí Minh
51.0,4.6,7.0,4.0,4.0,5.0,6.7,Hiệp Bình Phước,Thủ Đức,Hồ Chí Minh
51.0,,10.0,5.0,6.0,4.0,9.5,Hà Cầu,Hà Đông,Hà Nội
62.0,8.32,,5.0,6.0,6.0,8.5,Thượng Thanh,Long Biên,Hà Nội
12.5,2.55,,1.0,2.0,1.0,1.79,10,Gò Vấp,Hồ Chí Minh
48.0,,,5.0,5.0,,6.2,Nghĩa Đô,Cầu Giấy,Hà Nội
40.0,4.0,4.0,1.0,2.0,2.0,2.0,Tân Tạo,Bình Tân,Hồ Chí Minh
40.0,,,4.0,4.0,,6.5,Hoàng Văn Thụ,Hoàng Mai,Hà Nội
54.0,4.5,13.0,5.0,,,8.3,Nghĩa Trụ,Văn Giang,Hưng Yên
41.2,3.9,,,,,9.6,Bồ Đề,Long Biên,Hà Nội
55.0,,,2.0,,,8.3,Trần Phú,Hoàng Mai,Hà Nội
30.0,3.5,2.2,5.0,4.0,4.0,6.2,Mỹ Đình 2,Nam Từ Liêm,Hà Nội
88.0,,,4.0,,,6.68,Yên Phú,Yên Mỹ,Hưng Yên
85.0,,8.0,3.0,4.0,,8.6,16,Gò Vấp,Hồ Chí Minh
29.0,,,3.0,4.0,3.0,6.8,14,Quận 10,Hồ Chí Minh
54.0,,5.0,,2.0,2.0,2.73,Bình Hưng Hòa B,Bình Tân,Hồ Chí Minh.
54.5,,5.0,5.0,3.0,4.0,8.15,7,Gò Vấp,Hồ Chí Minh
52.8,4.8,12.0,4.0,4.0,3.0,3.7,An Đồng,An Dương,Hải Phòng
58.0,,,5.0,,,9.0,Quảng An,Tây Hồ,Hà Nội
80.0,9.24,13.0,4.0,4.0,4.0,5.6,Phước Long,Nha Trang,Khánh Hòa
50.0,,3.0,2.0,2.0,2.0,5.88,13,Bình Thạnh,Hồ Chí Minh
46.0,7.0,3.0,3.0,3.0,3.0,2.62,Song Phương,Hoài Đức,Hà Nội
72.0,4.0,8.0,3.0,4.0,3.0,5.6,Thống Nhất,Biên Hòa,Đồng Nai
114.0,6.0,,3.0,3.0,3.0,10.0,Thanh Bình,Hải Châu,Đà Nẵng
90.0,,,5.0,,,10.0,Thường Tín,Thường Tín,Hà Nội
115.5,5.0,15.0,2.0,3.0,3.0,8.7, An Hải Bắc,Sơn Trà,Đà Nẵng
48.0,,,5.0,6.0,4.0,6.4,Kiến Hưng,Hà Đông,Hà Nội
84.0,4.6,7.5,3.0,4.0,4.0,8.3,Thanh Bình,Hải Châu,Đà Nẵng
75.0,42.0,10.0,4.0,4.0,3.0,7.9,Thống Nhất,Biên Hòa,Đồng Nai
35.0,4.0,4.0,2.0,2.0,2.0,2.0,Tân Tạo,Bình Tân,Hồ Chí Minh
25.0,,2.0,4.0,2.0,3.0,3.1,Thịnh Liệt,Hoàng Mai,Hà Nội
80.0,,10.5,2.0,2.0,3.0,10.0,Hòa Thuận Tây,Hải Châu,Đà Nẵng
128.7,5.0,6.0,2.0,2.0,2.0,3.1,Vĩnh Thạnh,Nha Trang,Khánh Hòa
97.5,5.0,10.5,,,,9.2,Hòa Cường Nam,Hải Châu,Đà Nẵng.
51.7,8.5,7.0,4.0,4.0,3.0,6.8,Hiệp Bình Phước,Thủ Đức,Hồ Chí Minh
36.5,3.5,6.0,,2.0,3.0,4.0,Bình Hưng Hòa,Bình Tân,Hồ Chí Minh
32.0,3.0,,4.0,3.0,,6.7,Mỗ Lao,Hà Đông,Hà Nội
30.0,,,5.0,3.0,4.0,4.78,Hà Cầu,Hà Đông,Hà Nội
63.0,,36.0,2.0,2.0,2.0,1.8,Uyên Hưng,Tân Uyên,Bình Dương
40.0,4.0,3.0,6.0,4.0,5.0,6.5,Liễu Giai,Ba Đình,Hà Nội
38.0,52.0,,5.0,3.0,4.0,5.9,Trương Định,Hai Bà Trưng,Hà Nội
50.0,,3.0,2.0,2.0,2.0,5.88,13,Bình Thạnh,Hồ Chí Minh
150.0,75.0,16.0,5.0,5.0,4.0,7.5,Hòa Phú,Thủ Dầu Một,Bình Dương
49.0,,,4.0,5.0,4.0,7.9,13,Tân Bình,Hồ Chí Minh
38.0,3.5,2.5,6.0,4.0,4.0,5.1,Phúc Lợi,Long Biên,Hà Nội
100.0,4.2,6.0,5.0,5.0,6.0,10.0,12,Gò Vấp,Hồ Chí Minh
118.0,,,1.0,,,9.0,Phú Thạnh,Tân Phú,Hồ Chí Minh
62.4,5.0,3.0,1.0,2.0,2.0,2.2,Tân Đông Hiệp,Dĩ An,Bình Dương
56.0,4.0,6.0,,3.0,4.0,5.3,Nhà Bè,Nhà Bè,Hồ Chí Minh
50.0,4.1,,5.0,5.0,5.0,6.4,Tân Mai,Hoàng Mai,Hà Nội
30.0,,,5.0,3.0,4.0,6.09,Tân Mai,Hoàng Mai,Hà Nội
227.5,,,2.0,3.0,4.0,8.6,An Thạnh,Thuận An,Bình Dương
35.0,,,5.0,,,5.0,Vạn Phúc,Hà Đông,Hà Nội
40.0,3.4,5.0,5.0,4.0,4.0,5.7,Vân Canh,Hoài Đức,Hà Nội
80.0,,,5.0,8.0,8.0,6.5,Bãi Cháy,Hạ Long,Quảng Ninh
22.0,,,4.0,,,5.7,Đồng Tâm,Hai Bà Trưng,Hà Nội
70.0,,,,,,2.7,Nếnh,Việt Yên,Bắc Giang
52.0,4.3,,,3.0,3.0,6.4,Tự An,Buôn Ma Thuột,Đắk Lắk
32.0,4.0,2.3,5.0,3.0,4.0,4.15,Vân Canh,Hoài Đức,Hà Nội
40.0,3.5,5.0,5.0,4.0,4.0,5.2,Vân Canh,Hoài Đức,Hà Nội
35.0,3.6,,5.0,3.0,4.0,6.6,Định Công,Hoàng Mai,Hà Nội
51.2,5.2,7.0,3.0,3.0,4.0,5.4,Tân Lập,Nha Trang,Khánh Hòa
32.0,3.6,2.3,5.0,3.0,4.0,4.4,Vân Canh,Hoài Đức,Hà Nội
48.0,,8.0,,,,10.0,Văn Quán,Hà Đông,Hà Nội
33.0,4.0,2.2,5.0,3.0,4.0,4.15,Vân Canh,Hoài Đức,Hà Nội
160.0,8.0,14.0,3.0,3.0,4.0,6.2,Long Hưng,Biên Hòa,Đồng Nai
30.0,3.5,3.0,5.0,3.0,4.0,5.28,Minh Khai,Hai Bà Trưng,Hà Nội
120.0,5.0,5.5,2.0,3.0,2.0,7.9,Hòa Hải,Ngũ Hành Sơn,Đà Nẵng
32.0,4.3,3.5,5.0,3.0,4.0,6.5,Xuân Đỉnh,Bắc Từ Liêm,Hà Nội
50.0,6.0,,4.0,,,7.85,Trung Liệt,Đống Đa,Hà Nội
35.0,3.5,4.0,5.0,6.0,4.0,7.95,Khương Đình,Thanh Xuân,Hà Nội
100.0,5.0,30.0,3.0,4.0,4.0,7.3,Trường Thạnh,Quận 9,Hồ Chí Minh
43.0,5.0,5.0,2.0,2.0,2.0,1.28,Tân Đông Hiệp,Dĩ An,Bình Dương
40.0,4.0,3.5,6.0,3.0,4.0,7.5,Thạch Bàn,Long Biên,Hà Nội
42.0,4.0,2.5,5.0,,,7.5,Mai Dịch,Cầu Giấy,Hà Nội
36.0,,4.0,5.0,4.0,4.0,4.6,Phú La,Hà Đông,Hà Nội
39.0,,,4.0,4.0,3.0,5.1,Kiến Hưng,Hà Đông,Hà Nội
80.0,5.0,13.0,3.0,3.0,3.0,1.8,Bình Chuẩn,Thuận An,Bình Dương
36.0,,,5.0,,,7.5,Long Biên,Long Biên,Hà Nội
55.0,5.5,3.0,5.0,3.0,4.0,9.5,Thụy Khuê,Tây Hồ,Hà Nội
105.0,7.0,13.0,5.0,6.0,5.0,8.55,Long Hưng,Văn Giang,Hưng Yên
50.8,4.3,,2.0,,,7.79,19,Bình Thạnh,Hồ Chí Minh
36.0,4.2,3.0,5.0,3.0,4.0,7.35,Vĩnh Tuy,Hai Bà Trưng,Hà Nội
55.0,5.0,16.0,1.0,1.0,1.0,5.5,Dương Quang,Gia Lâm,Hà Nội
59.8,,,,,,9.0,19,Bình Thạnh,Hồ Chí Minh
61.5,4.0,3.0,1.0,1.0,1.0,5.1,Trâu Quỳ,Gia Lâm,Hà Nội
90.0,4.6,8.0,3.0,4.0,1.0,9.0,Kiêu Kỵ,Gia Lâm,Hà Nội
52.0,6.0,,6.0,,,9.2,Vạn Phúc,Hà Đông,Hà Nội
42.0,,,5.0,6.0,,6.8,Hạ Đình,Thanh Xuân,Hà Nội
69.6,4.0,4.0,,2.0,1.0,4.3,12,Gò Vấp,Hồ Chí Minh
36.0,,5.0,5.0,5.0,4.0,5.25,Lĩnh Nam,Hoàng Mai,Hà Nội
91.0,6.9,,,4.0,4.0,7.8,Vĩnh Hòa,Nha Trang,Khánh Hòa
35.0,3.3,2.5,5.0,6.0,4.0,4.3,Vân Canh,Hoài Đức,Hà Nội
56.0,4.5,3.0,5.0,5.0,4.0,8.9,Khương Mai,Thanh Xuân,Hà Nội
78.0,6.0,,1.0,1.0,1.0,6.95,Tân Thuận Đông,Quận 7,Hồ Chí Minh
67.5,,,3.0,3.0,3.0,2.55,Đông Khê,Ngô Quyền,Hải Phòng
30.0,,,5.0,3.0,4.0,4.75,Lĩnh Nam,Hoàng Mai,Hà Nội
31.0,3.1,3.5,4.0,2.0,3.0,6.5,2,Phú Nhuận,Hồ Chí Minh
51.0,,,3.0,3.0,3.0,2.95,Đông Khê,Ngô Quyền,Hải Phòng
35.0,4.0,6.0,5.0,3.0,3.0,5.12,Lĩnh Nam,Hoàng Mai,Hà Nội
80.0,5.0,10.0,3.0,,,8.5,7,Gò Vấp,Hồ Chí Minh
51.7,7.0,20.0,2.0,1.0,1.0,5.7,Tân Phong,Biên Hòa,Đồng Nai
73.6,,,,,,6.8,3,Gò Vấp,Hồ Chí Minh
36.2,4.0,,7.0,,,10.2,Liễu Giai,Ba Đình,Hà Nội
70.0,,5.5,2.0,3.0,3.0,5.4,Hòa Cường Nam,Hải Châu,Đà Nẵng
21.0,3.5,40.0,5.0,3.0,5.0,9.6,Hàng Bột,Đống Đa,Hà Nội
37.0,9.0,5.0,4.0,3.0,3.0,6.85,8,Phú Nhuận,Hồ Chí Minh
33.0,,,5.0,3.0,,4.8,Ngọc Thụy,Long Biên,Hà Nội
72.0,,,4.0,4.0,3.0,3.65,Lạch Tray,Ngô Quyền,Hải Phòng
50.0,,,1.0,,,3.98,Phúc Lợi,Long Biên,Hà Nội
39.0,6.0,5.0,4.0,4.0,4.0,7.75,7,Phú Nhuận,Hồ Chí Minh
100.0,8.0,,,,,8.4,6,Gò Vấp,Hồ Chí Minh
105.0,4.0,,1.0,,,8.35,7,Gò Vấp,Hồ Chí Minh
97.2,,7.0,2.0,5.0,6.0,4.55,Đa Kao,Quận 1,Hồ Chí Minh
62.0,,,3.0,3.0,,6.15,3,Gò Vấp,Hồ Chí Minh
45.0,,,5.0,6.0,4.0,8.95,Mai Dịch,Cầu Giấy,Hà Nội
84.0,14.0,6.0,5.0,6.0,5.0,10.0,Tân Thành,Tân Phú,Hồ Chí Minh
41.0,,,4.0,4.0,3.0,3.2, Gia Viên,Ngô Quyền,Hải Phòng
108.0,6.0,,2.0,3.0,,4.78,Hòa Minh,Liên Chiểu,Đà Nẵng
40.0,,,5.0,3.0,,6.5,Vĩnh Phúc,Ba Đình,Hà Nội
64.0,4.0,7.0,1.0,1.0,1.0,5.7,Bình Hưng Hòa,Bình Tân,Hồ Chí Minh
71.0,,,4.0,4.0,,7.6,Khương Mai,Thanh Xuân,Hà Nội
41.0,,,5.0,,,4.45,Phúc Đồng,Long Biên,Hà Nội
68.0,4.0,6.0,4.0,,,7.5,17,Gò Vấp,Hồ Chí Minh
88.0,,13.5,5.0,5.0,4.0,6.8,Yên Phú,Yên Mỹ,Hưng Yên
68.0,4.0,7.0,3.0,4.0,5.0,7.9,Linh Đông,Thủ Đức,Hồ Chí Minh
60.0,4.0,13.0,5.0,,,7.7,Nghĩa Trụ,Văn Giang,Hưng Yên
64.0,,,4.0,4.0,5.0,9.8,Tân Sơn Nhì,Tân Phú,Hồ Chí Minh
100.0,,7.5,2.0,4.0,2.0,6.5,Khuê Trung,Cẩm Lệ,Đà Nẵng
71.0,4.6,,3.0,3.0,3.0,3.95,Nam Dương,Hải Châu,Đà Nẵng
38.0,,,5.0,3.0,4.0,5.65,Mai Dịch,Cầu Giấy,Hà Nội
100.0,,14.0,2.0,2.0,2.0,9.3,Tây Thạnh,Tân Phú,Hồ Chí Minh
72.0,,,,,,2.29,Hòa Thọ Đông,Cẩm Lệ,Đà Nẵng
55.0,4.0,4.0,5.0,6.0,6.0,6.35,13,Gò Vấp,Hồ Chí Minh
59.0,3.9,,4.0,4.0,3.0,9.3,Hoàng Liệt,Hoàng Mai,Hà Nội
70.0,,5.5,2.0,3.0,3.0,4.9,Hòa Cường Nam,Hải Châu,Đà Nẵng
65.0,,,4.0,4.0,3.0,2.95,Đằng Giang,Ngô Quyền,Hải Phòng
50.0,4.0,,,3.0,3.0,2.79,Đằng Giang,Ngô Quyền,Hải Phòng
35.0,,,5.0,3.0,4.0,8.5,Nghĩa Đô,Cầu Giấy,Hà Nội
110.0,,,,,,2.6,Thịnh Đán,Thái Nguyên,Thái Nguyên
45.0,,,5.0,8.0,8.0,4.95,Liên Mạc,Bắc Từ Liêm,Hà Nội
37.0,,,3.0,3.0,3.0,2.5, Gia Viên,Ngô Quyền,Hải Phòng
51.0,4.4,7.0,5.0,4.0,3.0,6.8,Phú Thạnh,Tân Phú,Hồ Chí Minh
32.0,5.6,13.0,5.0,3.0,3.0,5.35,Ngọc Thụy,Long Biên,Hà Nội
36.0,4.5,,3.0,,,5.0,Đại Kim,Hoàng Mai,Hà Nội
90.0,,5.5,4.0,,,9.5,Khuê Trung,Cẩm Lệ,Đà Nẵng
164.0,6.0,,,,,2.4,Long Thọ,Nhơn Trạch,Đồng Nai
30.0,3.0,2.0,3.0,4.0,3.0,3.8,Cầu Ông Lãnh,Quận 1,Hồ Chí Minh
82.0,,,,2.0,2.0,1.15,Hiệp Phước,Nhơn Trạch,Đồng Nai
79.0,6.0,,4.0,,,8.9,Chi Lăng,Lạng Sơn,Lạng Sơn
51.0,4.0,4.0,2.0,3.0,2.0,6.35,Phú Mỹ,Quận 7,Hồ Chí Minh
100.0,5.0,,,,,5.6,Phú Lợi,Thủ Dầu Một,Bình Dương
77.1,4.4,16.0,3.0,4.0,2.0,2.85,Phú Chánh,Tân Uyên,Bình Dương.
30.0,,2.5,5.0,3.0,3.0,3.8,Phú Thượng,Tây Hồ,Hà Nội
33.3,,,4.0,5.0,4.0,5.99,13,Quận 10,Hồ Chí Minh
75.0,4.5,,1.0,2.0,2.0,9.3,Kim Mã,Ba Đình,Hà Nội
77.0,,6.0,2.0,3.0,4.0,5.5,Tân Sơn Nhì,Tân Phú,Hồ Chí Minh
28.0,,,2.0,2.0,1.0,1.02,Thạnh Lộc,Quận 12,Hồ Chí Minh
80.0,,5.0,,,,7.0,10,Gò Vấp,Hồ Chí Minh
30.0,,,6.0,5.0,5.0,9.8,Điện Biên,Ba Đình,Hà Nội
80.0,5.0,,5.0,6.0,6.0,4.76,Đông Hải,Thanh Hóa,Thanh Hóa.
57.0,,,,1.0,1.0,2.2,Kiến Hưng,Hà Đông,Hà Nội
11.0,,,2.0,1.0,2.0,1.48,16,Quận 4,Hồ Chí Minh
64.0,,,3.0,3.0,3.0,9.5,Tân Quý,Tân Phú,Hồ Chí Minh
60.0,,,2.0,3.0,3.0,8.3,3,Gò Vấp,Hồ Chí Minh
307.0,,,2.0,4.0,3.0,6.0,Tân Vinh,Lương Sơn,Hòa Bình
60.0,6.0,,3.0,3.0,4.0,6.8,7,Gò Vấp,Hồ Chí Minh
80.0,5.0,67.0,5.0,5.0,6.0,4.7,Đông Hải,Thanh Hóa,Thanh Hóa
44.0,36.0,4.0,4.0,3.0,3.0,9.0,7,Quận 5,Hồ Chí Minh
50.0,3.5,2.0,6.0,3.0,5.0,7.55,Bách Khoa,Hai Bà Trưng,Hà Nội
78.0,,7.0,2.0,4.0,3.0,4.6,Thạnh Xuân,Quận 12,Hồ Chí Minh
31.0,4.0,3.0,5.0,4.0,4.0,4.6,Vĩnh Tuy,Hai Bà Trưng,Hà Nội
36.0,4.0,8.0,4.0,4.0,4.0,8.5,4,Quận 5,Hồ Chí Minh
40.0,,3.5,2.0,2.0,2.0,3.65,10,Gò Vấp,Hồ Chí Minh
64.1,5.0,13.0,3.0,4.0,4.0,3.1,An Phú,Thuận An,Bình Dương
20.0,4.0,8.0,2.0,1.0,1.0,3.58,3,Quận 5,Hồ Chí Minh
33.0,,,5.0,3.0,4.0,5.7,Vĩnh Hưng,Hoàng Mai,Hà Nội
56.0,,,3.0,4.0,3.0,6.58,12,Gò Vấp,Hồ Chí Minh
58.2,,4.0,3.0,3.0,3.0,4.85,Thạnh Lộc,Quận 12,Hồ Chí Minh
67.0,,4.5,,,,8.9,Võ Thị Sáu,Quận 3,Hồ Chí Minh
